STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 05:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 06:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 07:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 08:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 09:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 10:00,4, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 11:00,7, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 12:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 13:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 14:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 16:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 17:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 18:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 19:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 20:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 21:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101113 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101114 16:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101114 17:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101114 18:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101114 19:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101114 20:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101115 16:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101115 17:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101116 00:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101116 01:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101116 02:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101117 03:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101117 04:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101117 05:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101117 06:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101117 07:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101117 08:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101117 12:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101117 13:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101121 09:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101121 10:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101121 11:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101121 12:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101121 13:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101121 14:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101121 15:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101121 16:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101122 07:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101122 08:00,4, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101122 09:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101122 11:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101122 12:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101122 13:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101122 14:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101122 15:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101124 14:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101124 15:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101124 16:00,7, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101124 17:00,8, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101124 18:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101124 19:00,8, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101124 20:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101124 21:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101124 22:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101124 23:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101125 00:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101125 01:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101125 02:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101125 21:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101125 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101129 16:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101129 17:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101129 18:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101129 19:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101129 20:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101129 21:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101129 22:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101129 23:00,5, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101130 00:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101130 05:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101130 06:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101130 12:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101130 13:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101130 14:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101130 15:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101130 16:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101130 17:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101130 18:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101130 19:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101130 21:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101130 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101130 23:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 00:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 01:00,0,g, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 02:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 03:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 04:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 05:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 06:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 07:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 08:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 09:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 10:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 11:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 12:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 13:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 15:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 16:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 18:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 19:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101201 20:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101203 23:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 00:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 01:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 02:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 03:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 04:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 05:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 06:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 07:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 08:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 09:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 10:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 11:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 12:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 13:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 14:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 20:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 21:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101204 23:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101205 00:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101205 01:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101205 02:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101205 20:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101205 21:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101205 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101205 23:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 00:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 09:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 10:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 11:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 12:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 13:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 14:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 15:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 16:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 17:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 18:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 19:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 20:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101206 23:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101207 00:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101209 13:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101209 14:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101209 15:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101209 16:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101209 17:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101209 18:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101209 19:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101209 20:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101211 08:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101211 09:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101211 10:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101211 16:00,14, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101211 17:00,9, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101211 18:00,8, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101211 19:00,11, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101211 20:00,6, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101211 21:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101211 22:00,5, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101211 23:00,5, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 00:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 01:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 02:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 03:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 04:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 05:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 06:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 07:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 08:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 09:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 10:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 11:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 12:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 13:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101212 14:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101220 15:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101220 16:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101220 17:00,4, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101220 18:00,5, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101220 19:00,4, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101220 20:00,5, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101220 21:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101220 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101220 23:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101221 00:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101221 01:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101221 02:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101221 03:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101221 04:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101221 05:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101221 06:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101221 07:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101221 08:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101221 09:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101221 10:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101221 12:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101221 18:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101221 23:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101222 00:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101222 01:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101222 02:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101222 03:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101222 04:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101222 05:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101222 06:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101222 09:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101222 10:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101222 11:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 03:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 05:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 06:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 07:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 08:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 09:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 10:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 11:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 12:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 13:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 14:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 15:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 16:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 17:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 18:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 19:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 20:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 21:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20101224 23:00,0,T, 
